generator_directory,error_type,peripheral,register,field_name,key,correct_value,generated_value
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3e,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3e,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3ne,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3ne,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3ne,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3np,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3np,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3np,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3p,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc3p,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4e,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4e,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4p,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc4p,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,cc1s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,cc2s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,ic1f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,ic2f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,ic2pcs,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_input,icpcs,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,cc1s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,cc2s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc1ce,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc1fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc1m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc1pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc2ce,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc2fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc2m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr1_output,oc2pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,cc3s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,cc4s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,ic3f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,ic3psc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,ic4f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_input,ic4psc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,cc3s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,cc4s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc3ce,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc3fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc3m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc3pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc4ce,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc4fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc4m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccmr2_output,oc4pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,,address_offset,0x34,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,ccr1,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,ccr1,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr1,ccr1,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,,address_offset,0x38,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,ccr2,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,ccr2,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr2,ccr2,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,,address_offset,0x3C,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,ccr3,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,ccr3,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr3,ccr3,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,,address_offset,0x40,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,ccr4,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,ccr4,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccr4,ccr4,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,,address_offset,0x24,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,cnt,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,cnt,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cnt,cnt,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,,address_offset,0x0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,,reset_value,0x0000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,arpe,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,arpe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,arpe,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cen,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,ckd,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,ckd,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,ckd,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cms,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cms,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,cms,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,dir,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,dir,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,dir,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,opm,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,opm,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,opm,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,udis,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,udis,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,udis,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,urs,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,urs,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr1,urs,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,,address_offset,0x4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,,reset_value,0x0000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccds,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccds,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccds,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccpc,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccpc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccpc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccus,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccus,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ccus,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,mms,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,mms,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,mms,bit_width,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1n,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1n,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois1n,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2n,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2n,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois2n,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3n,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3n,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois3n,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois4,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois4,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ois4,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ti1s,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ti1s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,cr2,ti1s,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,,address_offset,0x48,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,,reset_value,0x0000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dba,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dba,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dba,bit_width,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dbl,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dbl,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dcr,dbl,bit_width,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc1de,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc1ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc2de,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc2ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc3de,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc3ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc4de,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,cc4ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,tde,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,tie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,ude,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,uie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,bie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,comde,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dier,comie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,dmar,dmab,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,cc1g,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,cc2g,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,cc3g,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,cc4g,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,tg,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,ug,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,bg,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,egr,comg,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,psc,psc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,rcr,,address_offset,0x30,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,rcr,rep,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,ece,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,ece,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etf,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etp,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etp,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etps,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,etps,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,sms,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,msm,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,ts,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,smcr,ts,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc1if,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc1of,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc2if,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc2of,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc3if,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc3of,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc4if,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,cc4of,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,tif,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,uif,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,bif,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,sr,comif,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,arr,,reset_value,0xFFFF,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,arr,arr,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc1e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc1p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc2e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc2p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc1np,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccer,cc2np,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,cc1s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,cc2s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,ic1f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,ic1psc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,ic2f,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_input,ic2psc,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,cc1s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,cc2s,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc1fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc1m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc1pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc2fe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc2m,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccmr1_output,oc2pe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccr1,ccr1,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,ccr2,ccr2,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cnt,cnt,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,arpe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,cen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,opm,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,opm,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,udis,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,udis,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,urs,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,urs,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr1,ckd,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,cr2,mms,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,dier,cc1ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,dier,cc2ie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,dier,tie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,dier,uie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,egr,cc1g,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim12,egr,cc2g,bit_offset,2,
